Node-Id;Titel;Url;Bezugsquelle;Spider;Liste
541e6eab-ec0b-4cf0-a9ca-b8758f07a048;Teaching the Sustainable Development Goals | Portal Globales Lernen | Portal Globales Lernen;https://www.globaleslernen.de/de/suche?combine=&field_media_types_target_id%5B%5D=2636&field_school_subjects_target_id%5B%5D=2683;;;blacklist
9666f359-e3a9-44bb-8e1b-6fe2dab4108a;The Royal Society of Chemistry;https://www.rsc.org/;;;blacklist
6def1094-0e3f-4d5c-8c10-97ec85d304ce;Tool;https://teachingtools.uzh.ch/index.php?id=tool&toolId=54;;;blacklist
c9f9a4a2-6594-47b6-9820-5c1d210d76f6;Toolbox Lehrerbildung - Lehren und Lernen im digitalen Zeitalter;https://redaktion.openeduhub.net/edu-sharing/components/render/c9f9a4a2-6594-47b6-9820-5c1d210d76f6;;;blacklist
60d5df32-bebd-473d-b7e1-0a4502fdc9ec;Toolbox Lehrerbildung. Lehren und Lernen im digitalen Zeitalter;https://toolbox.edu.tum.de/;;;blacklist
7d2f2917-958e-4e91-9df0-b4fb8816975f;Umwelt im Unterricht;http://www.umwelt-im-unterricht.de/;;;blacklist
369ff1de-731b-4cf7-961a-e609c7103334;Unterrichtsideen;https://medienkompetenzrahmen.nrw/unterrichtsmaterialien/;;;blacklist
b97b4212-a4c4-4af1-8e68-20635c5353e3;Unterrichtsmaterial - Fond der Chemischen Industrie e.V. (FCI);https://www.vci.de/fonds/schulpartnerschaft/unterrichtsmaterialien/seiten.jsp;;;blacklist
3a568791-c1b8-43a5-848f-408140e46ade;Unterrichtsmaterialien - fachverband-ethik.de;https://www.fachverband-ethik.de/aktuelles/landesverbaende/baden-wuerttemberg/unterrichtsmaterialien;;;blacklist
6bfd4856-e040-4629-800c-2093122e7528;VCI Online - Verband der Chemischen Industrie e.V. (VCI);https://www.vci.de/startseite.jsp;;;blacklist
205cf781-3c28-496d-8e0f-46eccf3cc506;Verbraucherbildung | Nachhaltigkeit;https://www.verbraucherbildung.de/materialkompass?search_api_fulltext=&field_main_topic[6799]=6799&page=#view-id-listing_materials;;;blacklist
9201d477-e8d7-4038-a87f-34730d9ccdf0;Vision Kino – Netzwerk für Film- und Medienkompetenz;https://www.visionkino.de/;;;blacklist
a223b24a-a0ef-4fbc-a772-e06028ca736c;Walter Fendt - Apps zur Physik;https://www.walter-fendt.de/html5/phde/;;;blacklist
c7aaf894-3c70-40bc-9dfa-9b071ca88ef7;Welt der Physik;https://www.weltderphysik.de/;;;blacklist
1333299d-21e1-4e99-8c2e-81e0c1a85fe2;Werkzeugkoffer «Making in der Schule» – IQES;https://www.iqesonline.net/bildung-digital/unterrichtspraxis-erfahrungsberichte-lernumgebungen/werkzeugkoffer-making-in-der-schule/;;;blacklist
6a961640-140c-4fb1-b3b7-2fa6e44cce6c;WirLernenOnline – Deutsch Digital;https://deutsch-digital.eu/?page_id=533;;;blacklist
7654e9a1-dab6-4345-9aa0-e59c74b0b7aa;ZUM Deutsch Lernen;https://deutsch-lernen.zum.de/wiki/Hauptseite;;;blacklist
542b2014-68f9-49e8-bf88-2d29f1652593;ZUM-Apps | ZUM.de;https://apps.zum.de/;ZUM-Apps;;whitelist
085ab90e-e498-4b63-9025-d75176bd36ff;ZUM-Unterrichten | Deutsch;https://unterrichten.zum.de/wiki/Deutsch;;;blacklist
1a348b3e-c9b9-42d6-bf1b-aa2891d80584;Zeitgemäße Bildung | Wir lernen online;https://wirlernenonline.de/portal/allgemein-zeitgemasse-methoden/;;;blacklist
557fb059-47de-43e5-a7aa-8ca39c6b4c4b;Ziele für Nachhaltige Entwicklung - Agenda 2030 der UN;https://17ziele.de/;;;blacklist
6e11999d-df59-4f2f-8272-2296f071b8a7;digiLL;https://digill.de;;;blacklist
294339e4-9652-43df-b651-7bbcd536c55e;eBildungslabor - Unterstützung für zeitgemäße Bildung;https://ebildungslabor.de/;;;blacklist
0ffa64d4-2917-4429-b23e-16b7af1d62cf;edulabs.de: Unterrichtsideen für zeitgemäße Bildung;https://www.edulabs.de/oer/;;;blacklist
7666d42a-28b5-4a3a-a6d4-2a28b57a3ae9;iMooX | iMooX;https://imoox.at/mooc/;;;blacklist
3ee706f0-9c8a-4bfd-bc28-33853be8179a;kitS - Tools für Sprachbildung & mehr;https://kits.blog/tools/;;;blacklist
e7fbf58f-3870-46d9-874a-eca266e63d5d;physikdigital.de;https://www.physikdigital.de/;;;blacklist
d88265ab-f46f-4c07-8265-abf46f8c07be;teachSam;https://teachsam.de/;;;blacklist
99eea09f-9a1d-4116-9d9d-04a9676197ed;"Übersicht Musterverträge
- IHK Frankfurt am Main";https://www.frankfurt-main.ihk.de/recht/mustervertraege/uebersicht;;;blacklist
e047d240-944b-4e25-87d2-40944b2e2513;Bayerischer Rundfunk: Nachrichten von BR24, Highlights aus der BR Mediathek, Live Radio hören und BR.de-Specials - die Startseite für Bayern | BR.de;;Bayerischer Rundfunk;;whitelist
c148cd83-98c2-4b00-88cd-8398c2fb00ff;OER Commons;;OER Commons;;whitelist
c4d2838c-a9f9-4cf0-9283-8ca9f9ccf04a;ComeIn – Communities of Practice NRW für eine Innovative Lehrerbildung;;ComeIn;;whitelist
7abe4a93-58f3-4029-be4a-9358f380290b;Deutsche Welle - Kostenlos online Deutsch lernen;;Deutsche Welle;;whitelist
b490865f-e0d5-4252-9086-5fe0d5c2528b;Youtube;;Youtube;;whitelist
dbbb71f0-d7a5-439b-8508-660a9b1166f3;Schubert, Franz: Übungen zur Liedanalyse (1);;OERSI;;blacklist
168c1b50-37b9-4904-a53c-eb1465b17081;Schule im Aufbruch;;Schule im Aufbruch;;whitelist
26c33c74-d35a-4eb9-833c-74d35a4eb96c;Coding for Tomorrow;;Coding for Tomorrow;;whitelist
9a4a4b80-97a9-4b39-9c9b-66712dcff6cb;Ecole Science bei YouTube;;Ecole Science;;whitelist

